Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Avg_Trading
2012-01-30,456.85,463.67,456.12,460.68,2595558,0,0,459.33
2020-03-06,2044.83,2069.83,2019.1,2062.81,2595027,0,0,2049.14
2014-04-07,908.06,923.34,904.05,918.16,2594986,0,0,913.4
2002-12-04,36.6,38.06,35.51,36.01,2594928,0,0,36.55
2017-03-17,1161.53,1161.53,1145,1152.29,2593152,0,0,1155.09
2005-06-13,119.14,119.88,117.75,118.82,2590032,0,0,118.9
2010-08-13,348.59,350.99,340.86,347.54,2589906,0,0,347
2014-05-30,920.3,923.79,908.08,912.86,2585648,0,0,916.26
2007-05-28,238.22,238.22,233.18,233.55,2585172,0,0,235.8
2013-06-17,615.69,620.77,605.1,615.46,2584162,0,0,614.25
2019-08-30,2136.66,2160.49,2114.73,2154.39,2583625,0,0,2141.57
2014-01-09,948.42,959.81,945.59,954.04,2582206,0,0,951.97
2018-07-16,1866.01,1871.64,1854.25,1865.26,2582159,0,0,1864.29
2018-06-08,1626.9,1647.81,1626.9,1638.25,2582138,0,0,1634.97
2005-12-28,159.68,161.1,157.96,158.8,2582056,0,0,159.39
2010-05-06,307.65,308.83,304.14,307.31,2580872,0,0,306.98
2010-12-09,441.64,447.19,435.29,437.12,2579902,0,0,440.31
2015-06-09,1145,1147.21,1129.94,1134.66,2578914,0,0,1139.2
2011-02-07,479.05,479.05,459.86,461.76,2578382,0,0,469.93
2019-01-23,1793.75,1798.56,1764.5,1769.78,2578169,0,0,1781.65
2016-08-02,1226.32,1232.12,1220.37,1224.64,2578162,0,0,1225.86
2021-04-08,3247,3311.54,3243.07,3294.01,2578118,0,0,3273.91
2017-01-30,1068.01,1073,1057.58,1064.31,2577956,0,0,1065.73
2002-08-26,31.95,32.16,31.09,31.34,2576912,0,0,31.64
2008-02-08,170.56,178.47,169.79,173.34,2576820,0,0,173.04
2008-02-07,174.82,174.82,168.06,169.61,2574652,0,0,171.83
2021-06-08,3191.04,3223.96,3180.26,3193.18,2574057,0,0,3197.11
2012-05-14,508.56,511.34,505.54,508,2573752,0,0,508.36
2015-05-11,1112.51,1124.82,1108.12,1121.73,2573082,0,0,1116.79
2012-01-20,446.27,450.82,443.4,446.09,2572694,0,0,446.64
2010-12-15,442.21,451.71,440.75,449.77,2572034,0,0,446.11
2015-06-12,1139.2,1146.75,1097.07,1109.92,2571456,0,0,1123.23
2020-11-02,2636.27,2641.08,2576.86,2581.36,2571196,0,0,2608.89
2018-11-09,1846.41,1847.3,1793.68,1797.63,2570479,0,0,1821.25
2017-01-12,1057.42,1073.61,1048.14,1066.49,2570374,0,0,1061.42
2002-12-12,38.66,40.15,38.66,38.94,2568024,0,0,39.11
2014-03-18,910.36,917.31,897.04,904.61,2565842,0,0,907.33
2020-12-16,2754.21,2794.65,2735.82,2789.1,2565149,0,0,2768.44
2020-06-24,2002.8,2032.59,2000.44,2010.88,2560937,0,0,2011.68
2021-06-07,3138.15,3183.5,3126.78,3176.27,2559821,0,0,3156.17
2019-01-29,1851.31,1876.83,1827.39,1870.89,2557626,0,0,1856.6
2013-02-27,627.98,631.26,620.44,622.92,2556682,0,0,625.65
2011-11-29,451.67,457,448.86,451.79,2554696,0,0,452.33
2016-04-26,1096.87,1116.8,1093.73,1115.14,2554368,0,0,1105.64
2018-11-12,1796.97,1832.38,1796.97,1802.95,2552008,0,0,1807.32
2014-04-28,940.1,947.54,929.38,934.17,2550766,0,0,937.79
2014-03-11,918.68,928.33,904.61,917.25,2550254,0,0,917.22
2014-01-08,941.3,954.91,940.45,950.08,2550020,0,0,946.69
2020-11-13,2632.06,2641.13,2612.49,2633.15,2548093,0,0,2629.71
2014-05-13,923.28,954.48,923.28,942.53,2547484,0,0,935.89
2012-01-05,484.64,489.68,482.39,484.31,2547312,0,0,485.26
2015-04-21,1065.9,1076.08,1053.7,1065.14,2546032,0,0,1065.21
2005-02-18,128.95,130.07,126.61,128.48,2545144,0,0,128.53
2019-09-03,2164.31,2189.29,2132.8,2146.76,2545060,0,0,2158.29
2019-07-25,2010.71,2035.59,1995.12,2028.82,2544464,0,0,2017.56
2015-04-09,1166.93,1179.41,1156.46,1169.36,2544450,0,0,1168.04
2008-12-31,96.43,96.43,92.5,93.61,2543696,0,0,94.74
2009-11-23,277.69,279.69,274.09,277.33,2543474,0,0,277.2
2012-03-30,474.67,487.2,474.67,484.32,2543342,0,0,480.22
2017-04-10,1109.52,1117.28,1097.21,1105.08,2543264,0,0,1107.27
2014-11-03,1160.22,1160.22,1130.22,1134.53,2541632,0,0,1146.3
2019-05-23,1979.63,1996.01,1934.34,1938.16,2541294,0,0,1962.04
2019-11-06,2139.38,2149.89,2118.96,2128.2,2540719,0,0,2134.11
2017-04-28,1046.57,1048.73,1034.7,1037.05,2540510,0,0,1041.76
2011-05-12,462.88,462.88,452.45,453.84,2540458,0,0,458.01
2013-06-06,615.99,626.49,615.29,623.21,2540452,6.5,0,620.24
2019-03-07,1891.88,1909.86,1887.35,1899.71,2539884,0,0,1897.2
2013-03-01,636.32,636.7,629.14,630.75,2537326,0,0,633.22
2006-11-06,202.78,203.43,200.79,201.43,2536892,0,0,202.11
2005-11-28,144.97,146.02,144.7,145.8,2535248,0,0,145.38
2017-05-24,1156.42,1172.48,1154.07,1167.53,2534548,0,0,1162.63
2021-08-05,3275,3315,3262.5,3283.95,2534521,0,0,3284.11
2007-04-05,228.59,229.84,226.05,227.59,2533992,0,0,228.02
2014-01-27,948.94,963.22,946.43,950.48,2532948,2,0,952.27
2011-01-07,479.26,483.68,463.83,465.67,2532724,0,0,473.11
2016-06-29,1120.01,1136.98,1115.62,1132.64,2531264,0,0,1126.32
2010-02-17,306.43,307.65,301.48,303.92,2528290,0,0,304.87
2013-10-25,848.95,881.72,848.95,879.91,2527402,2,0,864.89
2016-07-21,1126.58,1140.15,1115.24,1134.07,2527148,0,0,1129.01
2021-02-08,3167.06,3203.31,3132.95,3191.49,2526592,0,0,3173.7
2016-04-21,1097.76,1105.11,1080.39,1085.85,2525724,0,0,1092.28
2015-06-15,1109.7,1116.41,1098.93,1109.48,2525176,0,0,1108.63
2010-09-28,376.35,378.41,371.82,374.08,2521714,0,0,375.16
2006-02-27,157.34,159.98,157.28,159.54,2521112,0,0,158.53
2018-01-11,1303.5,1309.02,1290.6,1294.45,2520744,0,0,1299.39
2014-05-15,944.72,948.52,925.56,934.94,2520196,0,0,938.43
2005-12-22,159.21,160.13,158.17,158.71,2519208,0,0,159.06
2012-07-10,527.56,529.75,521.12,526.18,2517598,0,0,526.15
2018-02-16,1359.13,1394.75,1359.13,1363.81,2515756,0,0,1369.2
2010-04-26,314.88,316.88,312.56,314.52,2512548,0,0,314.71
2021-08-24,3657,3667.35,3594.4,3613.2,2511141,0,0,3632.99
2010-03-12,320.49,320.49,317.28,319.27,2510976,0,0,319.38
2020-12-02,2694.74,2730.13,2678.34,2725.02,2509032,0,0,2707.06
2018-10-25,1736.24,1767.22,1718.4,1744.72,2507233,0,0,1741.65
2021-02-03,3190.4,3213.24,3140.4,3177.54,2505866,0,0,3180.39
2016-11-17,994,1004.74,969.05,972.26,2504688,0,0,985.01
2018-08-31,1956.5,1965.61,1948.7,1952.83,2504554,0,0,1955.91
2020-07-01,2047.8,2081.53,2047.61,2059.96,2503466,0,0,2059.23
2011-01-04,474.33,475.25,463.81,466.52,2502868,0,0,469.98
2017-05-31,1155.6,1173.62,1153.32,1161.81,2502730,0,0,1161.09
2009-02-16,100.03,101.47,98.13,98.68,2501996,0,0,99.58
2018-12-05,1888.78,1900.08,1869,1889.48,2501539,0,0,1886.83
2019-08-02,2071.82,2107.1,2064.67,2102.62,2500816,0,0,2086.55
2014-07-08,1069.5,1070.01,1047.25,1054.22,2500588,0,0,1060.24
2017-04-13,1094.92,1099.03,1058.91,1062.37,2500472,0,0,1078.81
2018-12-19,1868.82,1868.82,1845.51,1853.42,2498833,0,0,1859.14
2006-08-23,185.06,185.59,182.05,182.62,2497736,0,0,183.83
2006-08-17,184.88,186.39,181.65,182.06,2497168,0,0,183.74
2007-09-03,205.12,206.08,201.93,203.44,2496264,0,0,204.14
2018-03-27,1313.56,1331.23,1312.66,1324.12,2494574,0,0,1320.39
2008-03-10,163.26,164.77,160.14,160.85,2494168,0,0,162.25
2012-03-13,493.11,503.45,493.11,496.01,2492464,0,0,496.42
2021-04-07,3236.07,3254.49,3212.04,3248.39,2491268,0,0,3237.75
2021-04-26,3080.23,3130.82,3066.33,3078.99,2490260,0,0,3089.09
2016-02-09,1045.18,1045.18,1010.25,1021.8,2489610,0,0,1030.6
2012-02-21,507.01,513.83,499.22,512.6,2489504,0,0,508.17
2021-09-29,3759.8,3806,3722.15,3791.9,2489161,0,0,3769.96
2006-09-22,198.15,199.83,195.32,197.11,2488644,0,0,197.6
2016-07-29,1185.98,1195.46,1179.18,1188.39,2488084,0,0,1187.25
2012-12-12,513.27,520.01,511.67,513.64,2487948,0,0,514.65
2014-12-09,1101.97,1120.8,1098.94,1101.46,2487940,0,0,1105.79
2013-02-04,566.56,574.45,564.94,569.64,2487304,0,0,568.9
2020-02-18,2144.19,2164.71,2130.65,2159.59,2486223,0,0,2149.79
2021-07-08,3290.82,3290.82,3224.86,3251.4,2485811,0,0,3264.48
2008-01-28,167.86,167.86,159.18,164.83,2485660,0,0,164.93
2009-02-04,99.12,101.07,97.15,98.26,2484756,0,0,98.9
2014-06-03,907.95,911.43,897.45,907.42,2484628,0,0,906.06
2010-09-07,349,355.87,348.19,354.43,2484236,0,0,351.87
2020-12-14,2777,2778.99,2731.66,2772.74,2483658,0,0,2765.1
2005-04-07,134.65,135.49,132.87,133.17,2483216,0,0,134.04
2011-12-01,471.09,474.62,465.38,468.94,2481448,0,0,470.01
2013-12-27,896.62,923.38,895.76,919.45,2479946,0,0,908.8
2016-02-15,1007.74,1033.2,1003.26,1016.32,2479712,0,0,1015.13
2010-05-28,300.38,301.86,294.65,300.78,2479374,0,0,299.42
2018-12-14,1867.12,1882.14,1859.82,1873.48,2473761,0,0,1870.64
2012-04-17,449.6,453.72,444.96,452.02,2473664,0,0,450.07
2014-09-25,1163.1,1191.1,1162.69,1183.93,2473158,0,0,1175.2
2018-07-05,1756.3,1769.9,1746.08,1763.15,2472571,0,0,1758.86
2008-07-29,156.5,157.87,153.64,156.93,2472192,0,0,156.24
2017-06-29,1088.25,1094.27,1071.69,1076.37,2471826,0,0,1082.65
2012-10-12,534.63,549.2,532.28,542.84,2469542,0,0,539.74
2015-05-12,1123.48,1125.68,1102.86,1107.2,2467386,0,0,1114.8
2011-01-25,495.07,496.91,480.89,484.37,2467094,0,0,489.31
2018-02-15,1363.29,1368.43,1350.81,1360.46,2465236,0,0,1360.75
2011-02-16,451.08,453,441.29,447.61,2464592,0,0,448.25
2008-06-12,172.49,174.11,165.35,171.38,2464004,0,0,170.83
2011-02-14,445.37,457.21,443.74,454.06,2462548,0,0,450.09
2008-09-04,164.51,166.42,162.05,164.36,2461676,0,0,164.34
2021-09-15,3882.1,3980,3866,3954.55,2461369,0,0,3920.66
2011-10-21,434.71,436.81,429.81,432.63,2461130,0,0,433.49
2013-09-16,828.15,843.02,804.39,808,2460506,0,0,820.89
2012-12-21,523.78,529.82,518.63,527.43,2457968,0,0,524.92
2019-05-02,2127.78,2131.93,2086.35,2090.41,2457699,0,0,2109.12
2019-01-22,1799.51,1810.03,1783.37,1794.6,2457093,0,0,1796.87
2018-02-02,1450.73,1483.28,1443.04,1466.38,2456490,0,0,1460.86
2016-07-08,1101.91,1105.1,1087.66,1098.11,2456356,0,0,1098.2
2019-05-14,2014.55,2037.95,1955.43,1974.3,2456110,0,0,1995.56
2015-10-12,1178.53,1180.91,1148.35,1150.83,2455912,0,0,1164.66
2013-10-23,886.97,893.13,868.99,875.36,2455496,0,0,881.11
2015-09-18,1138.58,1147.9,1127.04,1132.48,2455294,0,0,1136.5
2005-12-23,158.93,160.63,156.86,157.49,2455032,0,0,158.48
2017-06-16,1114.06,1123.31,1100.94,1107.03,2450426,0,0,1111.34
2014-02-24,939.56,940.1,925.11,928.44,2450424,0,0,933.3
2008-01-09,191.22,193.37,190.28,191.51,2450128,0,0,191.59
2012-04-20,453.02,459.11,446.45,451.03,2450024,0,0,452.4
2020-05-11,1874.21,1915.84,1874.21,1900.03,2449841,0,0,1891.07
2019-03-05,1891.88,1893.77,1865.08,1875.94,2449622,0,0,1881.67
2018-06-05,1635.34,1642.75,1604.54,1614.34,2449568,0,0,1624.24
2015-03-19,1130.5,1143.6,1127.04,1139.39,2448964,0,0,1135.13
2010-08-31,341.68,344.81,337.69,343.2,2447874,0,0,341.85
2018-12-26,1809.5,1809.5,1760.96,1778.8,2446614,0,0,1789.69
2008-09-05,165.49,165.49,160.62,163.23,2445368,0,0,163.71
2020-06-02,2022.66,2043.08,2002.87,2009.84,2443886,0,0,2019.61
2014-09-24,1177.11,1183.21,1150.78,1155.26,2442132,0,0,1166.59
2014-06-16,951.16,979.98,951.16,976.88,2439906,0,0,964.8
2020-02-05,2061.4,2102.04,2050.97,2092.15,2439322,0,0,2076.64
2017-09-21,1152.41,1175.52,1147.3,1168.07,2438740,0,0,1160.82
2010-08-06,357.95,359.37,350.08,351.73,2437734,0,0,354.78
2020-11-12,2662.04,2688.8,2638.01,2647.22,2437505,0,0,2659.02
2006-11-08,202.5,203.62,199.86,202.17,2436760,0,0,202.04
2017-09-22,1165.75,1168.99,1152.85,1158.21,2435396,0,0,1161.45
2018-05-14,1607.43,1613.94,1585.95,1596.53,2433894,0,0,1600.96
2018-04-18,1472.12,1484.89,1462.75,1468.91,2433066,0,0,1472.17
2019-01-30,1867.91,1877.26,1844.37,1869.61,2429575,0,0,1864.79
2020-01-07,2139.87,2153.63,2123.63,2145.07,2429317,0,0,2140.55
2019-03-25,1894.52,1894.52,1865.65,1872.3,2429205,0,0,1881.75
2011-06-23,444.63,452.52,439.82,450.88,2428236,0,0,446.96
2013-01-28,562.9,566.96,561.92,564.9,2428154,0,0,564.17
2015-03-31,1127.63,1127.63,1106.37,1120.83,2427028,0,0,1120.61
2015-09-04,1159.18,1160.73,1127.11,1130.79,2426396,0,0,1144.45
2018-08-01,1832.14,1861.83,1832,1857.09,2425180,0,0,1845.77
2014-10-29,1084.01,1101.09,1083.13,1097.61,2425016,2.5,0,1091.46
2011-03-09,458.25,464.56,456.59,459.94,2424486,0,0,459.84
2015-01-06,1107.7,1107.7,1068.68,1071.57,2423784,0,0,1088.91
2019-02-12,1953.21,1953.21,1904.15,1935.85,2422903,0,0,1936.61
2011-04-06,505.79,509.03,495.64,498.78,2422352,0,0,502.31
2018-11-14,1812.51,1817.12,1760.72,1770.75,2422318,0,0,1790.28
2003-01-13,41.81,42.2,40.34,41.74,2421496,0,0,41.52
2010-09-20,373,374.99,368.81,371.07,2419108,0,0,371.97
2006-12-28,229.19,231.97,225.89,230.43,2418308,0,0,229.37
2010-05-03,304.97,309.03,302.1,307.19,2416560,0,0,305.82
2016-08-19,1197.78,1200.7,1179.63,1181.22,2416244,0,0,1189.83
2013-05-16,616.96,616.96,607.91,610.68,2415652,0,0,613.12
2021-05-11,3103.02,3106.09,3069.4,3100.63,2415625,0,0,3094.79
2007-07-04,215.69,217.98,213.4,213.71,2415464,0,0,215.2
2018-06-07,1617.52,1640.03,1616.4,1627.42,2414762,0,0,1625.34
2019-01-09,1795.94,1806.86,1757.62,1776.68,2414376,0,0,1784.27
2006-08-21,185.06,185.06,181.46,183.79,2414088,0,0,183.85
2015-07-29,1114.61,1116.41,1102.41,1112.73,2413318,0,0,1111.54
2019-07-24,2011.76,2022.05,1979.82,1999.17,2413196,0,0,2003.2
2010-02-11,295.63,299.64,294.45,297.53,2413156,0,0,296.81
2019-01-21,1794.69,1823,1788.51,1801.01,2409803,0,0,1801.81
2017-02-06,1030.14,1030.37,1010.5,1022.27,2408910,0,0,1023.32
2019-06-04,2115.51,2115.51,2068.9,2076.6,2408658,18,0,2094.13
2013-05-30,629.98,635.01,624.52,629.72,2408346,0,0,629.81
2018-08-30,1943.06,1959.03,1940.71,1956.59,2408020,0,0,1949.85
2014-07-31,1125.58,1135.59,1123.02,1127.74,2407210,0,0,1127.98
2011-05-06,457.21,470.88,457.11,469.03,2405348,0,0,463.56
2018-10-30,1757.9,1797.82,1737.18,1784.07,2404883,0,0,1769.25
2019-06-12,2135.48,2156.32,2110.75,2150.61,2404448,0,0,2138.29
2007-04-04,232.13,233.4,226.87,228.39,2402496,0,0,230.2
2007-11-22,186.39,186.39,179.72,182.65,2402356,0,0,183.79
2008-02-22,177.51,177.68,170.75,173.75,2401516,0,0,174.92
2016-04-11,1089.7,1127.33,1080.75,1122.69,2400648,0,0,1105.12
2018-02-01,1452.59,1483.28,1436.23,1459.38,2400630,0,0,1457.87
2010-04-28,312.48,314.06,306.47,308.59,2400382,0,0,310.4
2019-07-11,2024.19,2025.14,1984.29,1999.98,2400346,0,0,2008.4
2012-06-08,513.46,518.22,510.52,513.34,2400244,0,0,513.89
2020-06-15,2007.83,2027.42,1970.26,1998.77,2399022,0,0,2001.07
2014-07-22,1060.91,1093.19,1059.58,1089.92,2399016,0,0,1075.9
2016-11-11,976.74,976.74,949.06,955.86,2398424,0,0,964.6
2010-05-20,292.05,293.37,286.9,292.45,2398092,0,0,291.19
2014-04-30,931.51,940.25,929.76,933.25,2397378,0,0,933.69
2015-03-24,1154.2,1157.27,1133.18,1137.22,2394878,0,0,1145.47
2006-12-27,227.22,229.31,224.56,227.41,2394400,0,0,227.12
2016-04-07,1110.75,1112.86,1100.45,1106.63,2390942,0,0,1107.67
2002-09-02,33.27,34.18,32.75,33.09,2389568,0,0,33.33
2005-05-13,107.36,107.55,106.54,107.32,2388752,0,0,107.19
2006-09-14,191.32,192.65,189.98,192.16,2388728,0,0,191.53
2012-01-04,497.91,497.95,483.2,484.72,2386770,0,0,490.94
2014-01-22,973.25,977.4,963.47,967.7,2384030,0,0,970.46
2020-02-10,2086.64,2112.08,2065.3,2107.16,2383032,0,0,2092.79
2017-05-02,1046.57,1050.22,1040.18,1044.69,2382696,0,0,1045.41
2014-08-01,1125.53,1131.19,1097.12,1099.92,2381882,0,0,1113.44
2014-12-12,1094.96,1103.72,1061.08,1073.37,2380786,0,0,1083.28
2020-01-02,2119.89,2119.89,2089.98,2098.2,2380752,0,0,2106.99
2005-12-30,158.27,162.03,158.27,160.42,2380248,0,0,159.75
2010-08-25,354.69,358.56,352.38,354.37,2379968,0,0,355
2013-07-26,760.61,762.28,741.58,751.92,2379064,0,0,754.1
2007-08-31,201.67,205.06,200.71,204.03,2377496,0,0,202.87
2019-08-01,2097.57,2114.25,2065.39,2078.55,2375236,0,0,2088.94
2019-03-19,1915.47,1915.47,1882.54,1908.68,2373993,0,0,1905.54
2019-06-28,2149.75,2151.61,2114.08,2118.55,2372928,0,0,2133.5
2016-04-29,1127.32,1138.52,1124.19,1135.61,2372178,0,0,1131.41
2014-11-25,1165.04,1173.53,1145.77,1154.52,2371684,0,0,1159.71
2012-12-06,542.64,542.64,531.75,536.65,2370092,0,0,538.42
2006-08-24,183.93,184.86,180.75,184,2369852,0,0,183.38
2014-10-14,1193.28,1195.77,1170.9,1179.82,2369406,0,0,1184.95
2015-09-28,1151.46,1162.55,1145.02,1151.32,2366812,0,0,1152.59
2021-02-05,3176.45,3183.3,3106.99,3135.73,2366135,0,0,3150.62
2020-12-15,2761.15,2769.77,2730.42,2736.92,2365509,0,0,2749.56
2011-05-13,453.94,466.31,453.94,460.11,2365488,0,0,458.57
2015-02-16,1123.48,1138.84,1121.29,1134.37,2364392,0,0,1129.49
2008-02-27,175.19,176.51,168.64,169.32,2364056,0,0,172.41
2016-07-19,1098.52,1119.02,1098.52,1116.03,2362896,0,0,1108.02
2012-05-22,505.95,513.83,502.64,507.22,2360916,0,0,507.41
2006-09-15,192.27,192.27,188.99,190.13,2359700,0,0,190.91
2014-12-05,1156.67,1160.57,1126.56,1129.54,2359676,0,0,1143.33
2019-01-16,1760.72,1765.43,1739.07,1760.87,2359280,0,0,1756.52
2015-10-08,1185.19,1188.9,1163,1169.12,2357550,0,0,1176.55
2011-11-23,447.1,447.1,430.18,438.98,2355750,0,0,440.84
2013-08-05,781.44,797.32,781.44,792.99,2355184,0,0,788.3
2007-09-20,195.53,195.93,191.16,192.09,2355156,0,0,193.68
2007-01-24,249.94,250.42,247.4,249.12,2355148,0,0,249.22
2013-09-03,870.66,877.84,843.51,849.85,2355064,0,0,860.47
2017-02-28,1135.76,1135.98,1117.74,1125.15,2354828,0,0,1128.66
2015-09-24,1125.49,1149.68,1123,1145.42,2354254,0,0,1135.9
2006-12-18,219.61,225.96,213.72,224.6,2351424,0,0,220.97
2019-03-18,1927.74,1948.12,1897.54,1908.68,2349915,0,0,1920.52
2010-09-13,354.43,361.61,354.17,357.85,2349410,0,0,357.01
2015-08-20,1218.48,1218.48,1186.08,1192.67,2349298,0,0,1203.93
2020-02-27,2066.22,2066.22,2033.33,2052.14,2349001,0,0,2054.48
2018-03-15,1346.11,1349.62,1327.79,1334.35,2348906,0,0,1339.47
2019-10-23,2003.24,2026.43,1995.95,2013.06,2348134,0,0,2009.67
2018-05-04,1623.7,1626.03,1613.48,1618.47,2347244,0,0,1620.42
2019-05-15,1978.69,2004.17,1966.9,1977.18,2346876,0,0,1981.73
2012-02-24,521.7,530.75,520.97,526.26,2346400,0,0,524.92
2019-08-26,2142.38,2175.75,2121.4,2170.31,2345475,0,0,2152.46
2015-02-03,1102.26,1125.68,1100.27,1122.71,2345054,0,0,1112.73
2014-10-10,1182.79,1192.17,1166.4,1170.77,2344362,0,0,1178.03
2007-09-12,197.45,198.93,194.29,194.69,2344104,0,0,196.34
2015-08-04,1114.35,1119.94,1103.52,1113.68,2342692,0,0,1112.87
2010-07-20,335.48,338.67,334.79,335.7,2342062,0,0,336.16
2013-01-08,542.64,546.54,542.35,544.84,2341870,0,0,544.09
2020-11-26,2662.04,2706.59,2656.09,2696.33,2341099,0,0,2680.26
2014-04-11,902.9,927.16,895.23,922.55,2340742,0,0,911.96
2011-06-16,486.22,487.42,471.94,473.13,2337520,0,0,479.68
2010-02-10,296.41,297.93,291.69,293.37,2337374,0,0,294.85
2012-08-23,540.04,554.36,540.04,553.29,2337314,0,0,546.93
2016-03-21,1086.57,1099.53,1083.88,1095.64,2336982,0,0,1091.41
2015-10-23,1138.46,1138.46,1129.21,1133.61,2335398,2.75,0,1134.93
2013-07-11,644.08,665.27,644.08,662.96,2335274,0,0,654.1
2010-09-16,369.34,371.55,351.64,364.21,2334264,0,0,364.19
2015-10-16,1101.25,1106.18,1096.41,1097.3,2333828,0,0,1100.29
2019-05-27,1938.87,1952.22,1925,1939.2,2329820,0,0,1938.82
2011-11-14,471.09,477.7,464.68,466.29,2329150,0,0,469.94
2021-05-20,3045.52,3067.07,3030.63,3038.47,2329027,0,0,3045.42
2010-06-16,315.35,316.51,311.38,314.42,2328816,0,0,314.41
2010-05-10,304.46,337.72,298.46,308.57,2327814,0,0,312.3
2016-08-12,1227.27,1245.33,1225.93,1242.44,2327358,0,0,1235.24
2019-01-25,1794.69,1825.83,1793.75,1812.43,2327080,0,0,1806.68
2012-04-02,484.82,496.84,484.82,494.87,2326988,0,0,490.34
2013-06-26,591.92,613.46,585.2,609.21,2326488,0,0,599.95
2018-03-22,1329.82,1337.25,1312.43,1316.52,2326094,0,0,1324
2016-11-02,1064.97,1066.33,1044.04,1048.16,2325076,0,0,1055.88
2012-02-10,508.85,513,502.22,511.09,2324302,0,0,508.79
2018-12-06,1881.24,1899.13,1863.92,1876.25,2321216,0,0,1880.14
2021-09-24,3890,3944.4,3855,3871.3,2320754,0,0,3890.17
2008-01-04,194.34,196.62,192.66,193.22,2318868,0,0,194.21
2017-01-23,1033.34,1055.46,1030.96,1052.36,2318546,3.25,0,1043.03
2012-10-03,543.91,553.94,543.91,552.96,2318230,0,0,548.68
2019-10-03,1973.62,1984.25,1950.88,1964.32,2317618,0,0,1968.27
2020-02-20,2148.63,2158.28,2096.73,2102.14,2317278,0,0,2126.44
2019-03-26,1872.07,1882.4,1847.58,1870.79,2316539,0,0,1868.21
2017-05-12,1069.06,1081.19,1058.45,1076.97,2314446,0,0,1071.42
2012-12-20,514.21,525.88,514.21,524.64,2314030,0,0,519.74
2013-02-11,598.06,600.11,593.12,594.15,2312126,0,0,596.36
2014-01-06,948.53,954.91,934.91,953.04,2311810,0,0,947.85
2011-04-04,483.74,496.4,483.33,495.25,2311616,0,0,489.68
2016-07-26,1161,1165.11,1149.23,1158.12,2311290,0,0,1158.37
2006-07-06,173.03,173.41,169.64,170.79,2310920,0,0,171.72
2014-11-05,1155.4,1155.4,1134.38,1138.54,2310642,0,0,1145.93
2015-01-21,1104.59,1104.59,1089.81,1101,2310480,0,0,1100
2012-03-02,508.03,508.44,500.15,504.4,2309232,0,0,505.25
2020-09-10,2304.35,2317.67,2293.79,2300.55,2308813,0,0,2304.09
2015-06-05,1148.1,1155.63,1138.36,1140.95,2308534,12,0,1145.76
2018-09-12,1928.36,1943.91,1916.75,1920.46,2307661,0,0,1927.37
2006-09-13,186.39,191.13,186.01,189.61,2307632,0,0,188.29
2020-01-29,2129.62,2131.52,2095.51,2099.99,2306761,0,0,2114.16
2012-06-27,515.57,524.97,515.57,519.93,2305862,0,0,519.01
2006-12-15,222.16,222.16,218.28,220.6,2305716,0,0,220.8
2013-08-06,795.45,799.25,791.91,794.22,2305290,0,0,795.21
2017-08-21,1159.09,1179.22,1153.91,1169.87,2304834,0,0,1165.52
2013-11-21,860.95,865.85,842.57,845.38,2302882,0,0,853.69
2005-03-10,131.75,131.75,129.91,130.77,2302280,0,0,131.04
2014-03-05,961.24,974.63,956,959.98,2302006,0,0,962.96
2006-02-21,156.2,157.71,155.84,157.24,2301240,0,0,156.75
2006-08-28,184.88,186.83,183.6,186.03,2300316,0,0,185.33
2013-03-06,645.16,657.48,645.16,655.68,2299510,0,0,650.87
2010-05-25,283.63,286.04,277.04,280.25,2297366,0,0,281.74
2013-12-26,900.02,900.87,890,893.76,2297194,0,0,896.16
2012-12-13,515.45,517.33,510,512.28,2297162,0,0,513.76
2007-11-15,190.49,191.81,186.45,188.41,2295396,0,0,189.29
2011-03-30,468.64,475.17,467.37,470.25,2294770,0,0,470.36
2016-08-03,1218.65,1224.55,1201.88,1205.17,2294702,0,0,1212.56
2015-08-14,1170.99,1207.1,1170.59,1199.93,2293964,0,0,1187.15
2021-08-06,3272.55,3324,3265,3309.8,2292362,0,0,3292.84
2012-09-06,570.29,576.89,565.92,575.1,2291684,0,0,572.05
2021-04-06,3251.96,3251.96,3207.28,3241.73,2291562,0,0,3238.23
2013-06-18,616.54,618.66,610.24,611.79,2291528,0,0,614.31
2019-09-13,2035.59,2057.47,2017.05,2042.22,2291174,0,0,2038.08
2014-01-23,965.17,968.83,952.06,958.51,2290762,0,0,961.14
2005-09-26,133.5,138.48,133.12,137.81,2290048,0,0,135.73
2014-10-28,1086.15,1086.15,1072.4,1083.4,2289958,0,0,1082.03
2019-12-30,2146.19,2163.7,2117.12,2123.05,2288830,0,0,2137.51
2012-02-01,468,470.32,459.23,467.71,2288804,0,0,466.31
2010-09-06,340.86,348.8,340.86,347.92,2287978,0,0,344.61
